Time,PriceImportElectricity,PriceExportElectricity,PriceHydrogen,TemperatureAmbient,HeatValue,HeatH2,HeatEl,HeatFC,HeatHP,HeatWasteEl,HeatWasteFC,HeatDemand1,HeatDemand2,HeatDemand3,HeatConsumption,HeatAvgConsumption,HeatSupply,HeatWaste,ElectricityDemand,LoadH2System,LoadElectrolyser,LoadCompressor,LoadHeatPump,ElectricitySupply,ElectricityFCGeneration,NetElectricity,H2Produced,H2FCUsed,H2Stored,H2Imported,H2Exported,TCons1,TCons2,TCons3,TConsAvg,TCons1Slack,TCons2Slack,TCons3Slack,HeatSlack,DateTime
50,0.23567180000000001,0.10567180000000001,3.3,8.86,0.0673348,0.0,0.0,0.0,6.68399999999999,0.0,0.0,2.2279999999999966,2.2279999999999966,2.2279999999999966,6.68399999999999,2.2279999999999966,6.68399999999999,0.0,1.909714285714283,0.0,0.0,0.0,1.909714285714283,0.0,0.0,1.909714285714283,0.0,0.0,10.662826683111604,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-03 02:00:00
51,0.2280185,0.09801850000000001,3.3,8.75,0.06514814285714286,0.0,0.0,0.0,6.750000000000016,0.0,0.0,2.250000000000005,2.250000000000005,2.250000000000005,6.750000000000014,2.250000000000005,6.750000000000016,0.0,1.928571428571433,0.0,0.0,0.0,1.928571428571433,0.0,0.0,1.928571428571433,0.0,0.0,10.662826683111604,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-03 03:00:00
52,0.2326842,0.1026842,3.3,8.62,0.0664812,0.0,0.0,0.0,6.828000000000014,0.0,0.0,2.2760000000000042,2.2760000000000042,2.2760000000000042,6.828000000000013,2.2760000000000042,6.828000000000014,0.0,1.9508571428571468,0.0,0.0,0.0,1.9508571428571468,0.0,0.0,1.9508571428571468,0.0,0.0,10.662826683111604,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-03 04:00:00
53,0.2454979,0.1154979,3.3,8.46,0.06388979224559134,6.92399999999997,0.0,6.92399999999997,0.0,0.0,0.0,2.30799999999999,2.30799999999999,2.30799999999999,6.92399999999997,2.30799999999999,6.92399999999997,0.0,0.0,0.0,0.0,0.0,0.0,19.805491990846594,19.805491990846594,-19.805491990846594,0.0,0.8107700995106679,10.662826683111604,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-03 05:00:00
54,0.2813685,0.15136850000000002,3.3,8.46,0.036589653321274875,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.3760000000000208,2.30799999999999,2.30799999999999,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.843866986636181,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-03 06:00:00
55,0.3084412,0.17844120000000002,3.3,8.45,0.037967634799622736,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.371999999999991,2.310000000000005,2.310000000000005,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.016864358421829,0.0,0.0,20.012339817982106,20.0,20.0,20.004113272660703,0.0,0.0,0.0,0.0,2023-01-03 07:00:00
56,0.30964400000000003,0.179644,3.3,8.53,0.03939751163040799,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.4039999999999955,2.2940000000000023,2.2940000000000023,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,8.189861730207477,0.0,0.0,20.023142972295695,20.0,20.0,20.007714324098565,0.0,0.0,0.0,0.0,2023-01-03 08:00:00
57,0.3109632,0.1809632,3.3,8.5,0.04088123821406847,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.3919999999999844,2.3000000000000083,2.3000000000000083,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,7.362859101993124,0.0,0.0,20.042264501191173,20.0,20.0,20.014088167063722,0.0,0.0,0.0,0.0,2023-01-03 09:00:00
58,0.3085576,0.1785576,3.3,8.63,0.042420842554570876,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.443999999999983,2.274000000000009,2.274000000000009,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,6.535856473778772,0.0,0.0,20.057425618896946,20.0,20.0,20.019141872965648,0.0,0.0,0.0,0.0,2023-01-03 10:00:00
59,0.3036494,0.1736494,3.3,8.77,0.04401842903135012,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.5000000000000115,2.2459999999999947,2.2459999999999947,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,5.708853845564419,0.0,0.0,20.08619098242662,20.0,20.0,20.02873032747554,0.0,0.0,0.0,0.0,2023-01-03 11:00:00
60,0.2962774,0.1662774,3.3,8.89,0.04567618127564104,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.5480000000000196,2.2219999999999906,2.2219999999999906,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.881851217350066,0.0,0.0,20.12915565243376,20.0,20.0,20.043051884144585,0.0,0.0,0.0,0.0,2023-01-03 12:00:00
61,0.2929115,0.1629115,3.3,8.89,0.04739636515513399,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.5480000000000196,2.2219999999999906,2.2219999999999906,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.054848589135713,0.0,0.0,20.1836266702821,20.0,20.0,20.061208890094033,0.0,0.0,0.0,0.0,2023-01-03 13:00:00
62,0.2949388,0.1649388,3.3,8.82,0.04918133187103374,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.520000000000005,2.235999999999998,2.235999999999998,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,3.2278459609213606,0.0,0.0,20.23612073976118,20.0,20.0,20.078706913253725,0.0,0.0,0.0,0.0,2023-01-03 14:00:00
63,0.29664599999999997,0.166646,3.3,9.16,0.051033521171754956,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.6560000000000077,2.1679999999999966,2.1679999999999966,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.400843332707008,0.0,0.0,20.279087959126276,20.0,20.0,20.09302931970876,0.0,0.0,0.0,0.0,2023-01-03 15:00:00
64,0.2972959,0.1672959,3.3,8.97,0.05295546468764672,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.579999999999985,2.2060000000000075,2.2060000000000075,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,1.5738407044926552,0.0,0.0,20.357515198125437,20.0,20.0,20.11917173270848,0.0,0.0,0.0,0.0,2023-01-03 16:00:00
65,0.31065280000000006,0.18065280000000003,3.3,8.9,0.054949789391304196,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.029855760456237296,4.554735930648461,2.4074083088953024,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.7468380762783027,0.08097429488489886,0.0,20.412408689760223,20.0,20.0,20.137469563253408,0.0,0.0,0.0,0.0,2023-01-03 17:00:00
66,0.3054342,0.1754342,3.3,8.75,0.05701922118819706,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,4.62416702636608,0.0,2.3678329736339205,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.423679653242292,20.034008594413258,20.152562749218514,0.0,0.0,0.0,0.0,2023-01-03 18:00:00
67,0.29634530000000003,0.1663453,3.3,8.56,0.05916658864252247,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,2.2879999999999967,4.704000000000004,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.430835131830385,20.0,20.054157204324362,20.161664112051582,0.0,0.0,0.0,0.0,2023-01-03 19:00:00
68,0.28395840000000006,0.15395840000000002,3.3,8.29,0.061394826843375216,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.3419999999999908,4.65000000000001,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.49061811955969,20.163539373186563,0.0,0.0,0.0,0.0,2023-01-03 20:00:00
69,0.2733078,0.14330779999999999,3.3,8.09,0.06370698141651937,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.381999999999997,0.1577655879490789,4.452234412050925,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.41882793974547,20.047813981722914,20.155547307156127,0.0,0.0,0.0,0.0,2023-01-03 21:00:00
70,0.26733260000000003,0.13733260000000003,3.3,7.91,0.06610621268724505,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,4.395804163352994,2.417999999999993,0.17819583664701275,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,0.8353561901155077,0.0,20.0,20.0,20.42175975611557,20.140586585371857,0.0,0.0,0.0,0.0,2023-01-03 22:00:00
71,0.2400853,0.11008530000000001,3.3,7.51,0.0685958,0.0,0.0,0.0,5.587977434823544,0.0,0.0,0.5919774348235312,2.498000000000006,2.498000000000006,5.587977434823543,1.862659144941181,5.587977434823544,0.0,1.5965649813781553,0.0,0.0,0.0,1.5965649813781553,0.0,0.0,1.5965649813781553,0.0,0.0,0.0,0.8353561901155077,0.0,20.358907990882646,20.0,20.0,20.11963599696088,0.0,0.0,0.0,0.0,2023-01-03 23:00:00
72,0.2479035,0.1179035,3.3,6.81,0.07082957142857142,6.992000000000001,0.0,6.992000000000001,0.9219999999999979,0.0,0.0,2.6379999999999995,2.6379999999999995,2.6379999999999995,7.913999999999998,2.6379999999999995,7.913999999999999,0.0,0.26342857142857085,0.0,0.0,0.0,0.26342857142857085,20.0,20.0,-19.73657142857143,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 00:00:00
73,0.2310643,0.10106430000000001,3.3,6.84,0.06601837142857142,0.0,0.0,0.0,7.895999999999981,0.0,0.0,2.6319999999999935,2.6319999999999935,2.6319999999999935,7.89599999999998,2.6319999999999935,7.895999999999981,0.0,2.2559999999999945,0.0,0.0,0.0,2.2559999999999945,0.0,0.0,2.2559999999999945,0.0,0.0,0.0,3.3414247604620306,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 01:00:00
74,0.2159905,0.0859905,3.3,6.76,0.06171157142857143,0.0,0.0,0.0,7.943999999999988,0.0,0.0,2.647999999999996,2.647999999999996,2.647999999999996,7.943999999999988,2.647999999999996,7.943999999999988,0.0,2.2697142857142825,0.0,0.0,0.0,2.2697142857142825,0.0,0.0,2.2697142857142825,0.0,0.0,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 02:00:00
75,0.2122754,0.08227540000000001,3.3,6.86,0.060650114285714284,0.0,0.0,0.0,7.884000000000008,0.0,0.0,2.628000000000003,2.628000000000003,2.628000000000003,7.884000000000008,2.628000000000003,7.884000000000008,0.0,2.252571428571431,0.0,0.0,0.0,2.252571428571431,0.0,0.0,2.252571428571431,0.0,0.0,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 03:00:00
76,0.2114315,0.0814315,3.3,7.11,0.060409,0.0,0.0,0.0,20.17585401632199,0.0,0.0,5.325724775269827,5.325724775269827,9.524404465782332,20.175854016321985,6.725284672107328,20.17585401632199,0.0,5.76452971894914,0.0,0.0,0.0,5.76452971894914,0.0,0.0,5.76452971894914,0.0,0.0,3.30801051285741,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 04:00:00
77,0.2381744,0.1081744,3.3,6.76,0.06268402792646344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30801051285741,0.0,0.0,20.49862387634915,20.49862387634915,21.26054951085023,20.752599087849507,0.0,0.0,0.0,0.0,2023-01-04 05:00:00
78,0.2550524,0.1250524,3.3,6.22,0.06504473434563804,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.756000000000004,4.235999999999997,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,3.30801051285741,0.0,0.0,20.0,20.0,20.734272623778605,20.244757541259535,0.0,0.0,0.0,0.0,2023-01-04 06:00:00
79,0.2729586,0.1429586,3.3,6.59,0.06749434594499776,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.681999999999997,1.2557145018044555,3.0542854981955485,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,2.4810078846430574,0.0,0.0,20.0,20.26857250902222,20.2074976757785,20.15869006160024,0.0,0.0,0.0,0.0,2023-01-04 07:00:00
80,0.279671,0.149671,3.3,6.87,0.07003621093040148,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.6260000000000074,2.6260000000000074,1.739999999999986,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,1.654005256428705,0.0,0.0,20.0,20.0,20.267524713645354,20.089174904548454,0.0,0.0,0.0,0.0,2023-01-04 08:00:00
81,0.2839972,0.1539972,3.3,7.64,0.07267380360252562,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.4720000000000066,2.4720000000000066,2.0479999999999867,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.8270026282143526,0.0,0.0,20.0,20.0,20.09703471384297,20.032344904614323,0.0,0.0,0.0,0.0,2023-01-04 09:00:00
82,0.2792054,0.1492054,3.3,8.2,0.07541072910564708,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.3600000000000083,2.3600000000000083,2.2719999999999843,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,0.0,10.0,0.0,20.0,20.0,20.01657058199348,20.00552352733116,0.0,0.0,0.0,0.0,2023-01-04 10:00:00
83,0.27685800000000005,0.14685800000000002,3.3,8.51,0.040509606538150805,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.396000000000014,2.2979999999999934,2.2979999999999934,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.072997371785648,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-04 11:00:00
84,0.2807962,0.1507962,3.3,9.0,0.042035215076023286,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.591999999999997,2.200000000000002,2.200000000000002,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,8.245994743571297,5.051538363928961,0.0,20.01778385532715,20.0,20.0,20.005927951775718,0.0,0.0,0.0,0.0,2023-01-04 12:00:00
85,0.2788659,0.14886590000000002,3.3,9.26,0.04361827866245659,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.6959999999999944,2.1480000000000032,2.1480000000000032,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.0,0.0,20.088273836818804,20.0,20.0,20.029424612272933,0.0,0.0,0.0,0.0,2023-01-04 13:00:00
86,0.2818341,0.1518341,3.3,9.54,0.04526096107834417,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.1121144341412086,3.7878855658587978,2.0919999999999943,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,11.593012467432263,0.0,0.0,20.18451447856008,20.0,20.0,20.06150482618669,0.0,0.0,0.0,0.0,2023-01-04 14:00:00
87,0.278022,0.148022,3.3,9.63,0.046965507593462893,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.0739999999999963,2.8440000000000083,2.0739999999999963,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,10.766009839217912,0.0,0.0,20.0,20.30774881178194,20.0,20.102582937260646,0.0,0.0,0.0,0.0,2023-01-04 15:00:00
88,0.2795546,0.1495546,3.3,9.79,0.048734248035378146,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,2.041999999999991,0.0,4.95000000000001,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.93900721100356,0.0,0.0,20.0,20.436309796809873,20.0,20.145436598936623,0.0,0.0,0.0,0.0,2023-01-04 16:00:00
89,0.278022,0.148022,3.3,10.11,0.050569599973925065,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.9780000000000002,5.014000000000001,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,9.112004582789208,4.176780950577535,0.0,20.0,20.04991707600486,20.52770868664637,20.192541920883745,0.0,0.0,0.0,0.0,2023-01-04 17:00:00
90,0.2828623,0.1528623,3.3,10.47,0.05247407202561875,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.906000000000008,0.0,5.085999999999993,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.8353561901155077,0.0,20.0,20.599041985817248,20.149612719047017,20.249551568288087,0.0,0.0,0.0,0.0,2023-01-04 18:00:00
91,0.28035,0.15034999999999998,3.3,10.43,0.05445026728250987,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.9140000000000092,5.077999999999991,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.8353561901155077,0.0,20.0,20.231422766881792,20.72125069608989,20.31755782099056,0.0,0.0,0.0,0.0,2023-01-04 19:00:00
92,0.2745979,0.1445979,3.3,10.52,0.05650088687017244,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,3.780391311136703,0.0,3.2116086888632975,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.420015095646615,0.5143780116101191,0.0,20.0,20.797188077636555,20.347744341978327,20.38164413987163,0.0,0.0,0.0,0.0,2023-01-04 20:00:00
93,0.2741129,0.1441129,3.3,10.92,0.058628733639686806,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,1.4040881321572805,5.58791186784272,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,12.102246698926281,0.0,0.0,20.341956555683556,20.424192106325187,20.573864215204527,20.44667095907109,0.0,0.0,0.0,0.0,2023-01-04 21:00:00
94,0.2701844,0.14018440000000001,3.3,11.13,0.06083671599866434,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,6.992000000000001,0.0,0.0,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,11.27524407071193,0.0,0.0,20.0,20.33404786882303,21.237517596105953,20.523855154976328,0.0,0.0,0.0,0.0,2023-01-04 22:00:00
95,0.2512112,0.1212112,3.3,10.8,0.06312785188655001,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.8813254905664387,5.909945578123478,0.2007289313100832,6.992,2.3306666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,10.448241442497578,0.0,0.0,20.94689956221484,20.0,20.870679574379945,20.605859712198264,0.0,0.0,0.0,0.0,2023-01-04 23:00:00
96,0.2372335,0.10723350000000001,3.3,10.34,0.06550527289963662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.621238814283226,0.0,0.0,20.73856452398684,20.73856452398684,20.54160439637,20.67291114811456,0.0,0.0,0.0,0.0,2023-01-05 00:00:00
97,0.23790280000000003,0.10790280000000001,3.3,10.41,0.06797222857142858,0.0,0.0,0.0,1.0080172826713227,0.0,0.0,0.0,0.0,1.0080172826713225,1.0080172826713225,0.3360057608904408,1.0080172826713227,0.0,0.2880049379060922,0.0,0.0,0.0,0.2880049379060922,0.0,0.0,0.2880049379060922,0.0,0.0,9.621238814283226,0.0,0.0,20.36116336663054,20.36116336663054,20.17135162761524,20.297892786958773,0.0,0.0,0.0,0.0,2023-01-05 01:00:00
98,0.2367388,0.1067388,3.3,10.66,0.06763965714285713,0.0,0.0,0.0,5.603999999999991,0.0,0.0,1.867999999999997,1.867999999999997,1.867999999999997,5.603999999999991,1.867999999999997,5.603999999999991,0.0,1.6011428571428545,0.0,0.0,0.0,1.6011428571428545,0.0,0.0,1.6011428571428545,0.0,0.0,9.621238814283226,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 02:00:00
99,0.2361277,0.1061277,3.3,10.72,0.06746505714285714,0.0,0.0,0.0,5.568000000000015,0.0,0.0,1.8560000000000048,1.8560000000000048,1.8560000000000048,5.568000000000014,1.8560000000000045,5.568000000000015,0.0,1.590857142857147,0.0,0.0,0.0,1.590857142857147,0.0,0.0,1.590857142857147,0.0,0.0,9.621238814283226,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 03:00:00
100,0.23551660000000002,0.1055166,3.3,10.47,0.06729045714285714,0.0,0.0,0.0,5.718000000000024,0.0,0.0,1.906000000000008,1.906000000000008,1.906000000000008,5.718000000000024,1.906000000000008,5.718000000000024,0.0,1.6337142857142926,0.0,0.0,0.0,1.6337142857142926,0.0,0.0,1.6337142857142926,0.0,0.0,9.621238814283226,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 04:00:00
101,0.2387467,0.1087467,3.3,10.38,0.06821334285714285,0.0,0.0,0.0,5.772000000000018,0.0,0.0,1.924000000000006,1.924000000000006,1.924000000000006,5.772000000000018,1.924000000000006,5.772000000000018,0.0,1.6491428571428624,0.0,0.0,0.0,1.6491428571428624,0.0,0.0,1.6491428571428624,0.0,0.0,9.621238814283226,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 05:00:00
102,0.2483206,0.1183206,3.3,10.42,0.055815707577399135,5.748000000000014,0.0,5.748000000000014,0.0,0.0,0.0,1.9160000000000048,1.9160000000000048,1.9160000000000048,5.748000000000014,1.9160000000000048,5.748000000000014,0.0,0.0,0.0,0.0,0.0,0.0,16.441647597254043,16.441647597254043,-16.441647597254043,0.0,0.6730656458676129,9.621238814283226,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 06:00:00
103,0.2560515,0.1260515,3.3,10.54,0.03370214922499638,5.676000000000003,0.0,5.676000000000003,0.0,0.0,0.0,1.8920000000000008,1.8920000000000008,1.8920000000000008,5.676000000000002,1.8920000000000006,5.676000000000003,0.0,0.0,0.0,0.0,0.0,0.0,16.23569794050344,16.23569794050344,-16.23569794050344,0.0,0.6646347609506894,8.941374525528062,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 07:00:00
104,0.2682832,0.1382832,3.3,10.59,0.03387264668966165,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.8820000000000041,1.8820000000000041,3.227999999999992,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,8.270026282143526,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,2023-01-05 08:00:00
105,0.2723184,0.1423184,3.3,11.0,0.03514830457445049,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.7999999999999958,1.7999999999999958,3.3920000000000092,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,7.443023653929174,0.0,0.0,20.0,20.0,20.244255808881018,20.08141860296034,0.0,0.0,0.0,0.0,2023-01-05 09:00:00
106,0.2687779,0.13877789999999998,3.3,11.26,0.03647200426282007,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,4.806380855857034,1.7479999999999971,0.4376191441429695,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,6.616021025714821,0.0,0.0,20.0,20.0,20.52428780568946,20.174762601896486,0.0,0.0,0.0,0.0,2023-01-05 10:00:00
107,0.2715036,0.1415036,3.3,11.63,0.037845555028964334,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,0.0,6.738416932052711,0.25358306794728913,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,5.7890183975004685,0.0,0.0,20.55499798648855,20.0,20.2674674458807,20.274155144123085,0.0,0.0,0.0,0.0,2023-01-05 11:00:00
108,0.27214380000000005,0.14214380000000001,3.3,12.12,0.03927083428509177,6.992000000000001,0.0,6.992000000000001,0.0,0.0,0.0,1.9758858375064396,0.0,5.016114162493561,6.992000000000001,2.330666666666667,6.992000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,-20.0,0.0,0.818732601932209,4.962015769286116,0.0,0.0,20.231077837535913,20.91902916363245,20.0,20.383369000389454,0.0,0.0,0.0,0.0,2023-01-05 12:00:00
